"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: fillByte","Param: preparation","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.90","sample",1,1,1124.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.95","sample",1,1,1166.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.999","sample",1,1,4248.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.9999","sample",1,1,15297.640000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p1.00","sample",1,1,92800.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment","sample",1,3481004,1593.601046,1.087653,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.00","sample",1,1,666.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.50","sample",1,1,1666.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.90","sample",1,1,2084.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.95","sample",1,1,2124.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.99","sample",1,1,2164.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.999","sample",1,1,6624.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.9999","sample",1,1,20985.568000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p1.00","sample",1,1,183552.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment","sample",1,3260430,3265.145675,11.812329,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.00","sample",1,1,2208.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.50","sample",1,1,3248.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.90","sample",1,1,3624.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.95","sample",1,1,3748.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.99","sample",1,1,4160.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.999","sample",1,1,9616.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p0.9999","sample",1,1,38589.241600,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutFFMBenchmark.putFromMemorySegment:putFromMemorySegment·p1.00","sample",1,1,7561216.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3591680,291.747230,0.493169,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,333.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2164.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,9696.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,81536.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3562760,293.869845,0.560609,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2164.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,10032.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,332800.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3513256,299.000406,2.114169,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2164.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,11280.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,2134016.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3437410,306.909947,5.924854,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,333.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,333.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2040.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,10100.712000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,5079040.000000,NaN,"ns/op",1024,1,17,none,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,2872217,389.622573,1.979962,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,375.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,3208.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,14558.256000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,1515520.000000,NaN,"ns/op",1024,1,17,none,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,4313820,474.665331,0.530593,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,83.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,583.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,625.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,709.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2500.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,11280.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,184832.000000,NaN,"ns/op",1024,1,17,none,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,4036160,939.714026,2.637329,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,1082.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,1084.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,1124.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,1208.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,4416.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,16952.569600,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,3100672.000000,NaN,"ns/op",1024,1,17,none,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3279921,1423.670203,1.106204,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,667.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,1708.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,1750.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,1750.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,1916.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,6368.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,19040.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,149760.000000,NaN,"ns/op",1024,1,17,none,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3336762,2356.594647,2.970316,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,1208.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,2956.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,3000.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,3040.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,3248.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,9072.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,35793.017600,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,2469888.000000,NaN,"ns/op",1024,1,17,none,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3534278,296.049311,3.708611,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2124.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,9890.307200,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,3928064.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3531087,296.324548,1.510555,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2208.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,11408.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,1521664.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3465257,300.973469,2.183431,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,333.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.999","sample",1,1,2124.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.9999","sample",1,1,11120.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p1.00","sample",1,1,2228224.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical","sample",1,3299557,314.475152,0.705963,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.50","sample",1,1,292.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.90","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.95","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromByteArrayCritical:putFromByteArrayCritical·p0.99","sample",1,1,334.000000,NaN,"ns/op",1024,1,17,copyin,1024
