"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: checksum","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,4917.560000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,17568.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1792000.000000,NaN,"ns/op",1024,1,none,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3544581,1460.487730,1.678689,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,875.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,1208.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,1916.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,1916.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,2080.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,5624.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,18720.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1458176.000000,NaN,"ns/op",1024,1,none,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3301097,2141.273000,3.119988,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,1416.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,1832.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,3208.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,3208.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,3372.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,6792.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,20864.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,2752512.000000,NaN,"ns/op",1024,1,none,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,4215978,488.825422,1.324121,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,125.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,459.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,2916.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,13468.867200,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1548288.000000,NaN,"ns/op",1024,1,copyout,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,4198788,488.617243,1.276366,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,2624.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,12165.812800,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1531904.000000,NaN,"ns/op",1024,1,copyout,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3899729,527.478689,0.626464,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,84.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,584.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,1082.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,3624.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,15488.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,192768.000000,NaN,"ns/op",1024,1,copyout,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3804846,542.437111,2.141781,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,83.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,584.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,1082.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,3540.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,13904.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1710080.000000,NaN,"ns/op",1024,1,copyout,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3128899,659.236359,2.640232,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,250.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,625.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,791.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,1124.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,4208.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,17191.040000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1759232.000000,NaN,"ns/op",1024,1,copyout,4096
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3834320,1058.780808,1.312928,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,500.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,1040.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,1208.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,1250.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,1416.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,4912.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,18848.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1230848.000000,NaN,"ns/op",1024,1,copyout,16384
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,2953322,1535.724146,2.222808,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,1000.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,1458.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,1750.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,1874.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,2164.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,6832.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,23680.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1628160.000000,NaN,"ns/op",1024,1,copyout,32768
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical","sample",1,3004666,2669.221710,3.539864,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.00","sample",1,1,2248.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.50","sample",1,1,2624.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.90","sample",1,1,2832.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.95","sample",1,1,2872.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.99","sample",1,1,3164.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.999","sample",1,1,8120.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p0.9999","sample",1,1,22675.196800,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetCritical:getIntoIndirectByteBufferGetCritical·p1.00","sample",1,1,1789952.000000,NaN,"ns/op",1024,1,copyout,65536
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements","sample",1,4060243,508.078745,1.381590,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.00","sample",1,1,166.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.99","sample",1,1,584.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.999","sample",1,1,4084.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.9999","sample",1,1,14080.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p1.00","sample",1,1,1519616.000000,NaN,"ns/op",1024,1,none,10
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements","sample",1,4020975,514.732562,0.737790,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.00","sample",1,1,167.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.90","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.99","sample",1,1,584.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.999","sample",1,1,4368.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.9999","sample",1,1,14576.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p1.00","sample",1,1,412672.000000,NaN,"ns/op",1024,1,none,50
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements","sample",1,3797031,542.608445,1.882733,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.00","sample",1,1,208.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.50","sample",1,1,541.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.90","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.99","sample",1,1,625.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.999","sample",1,1,5080.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.9999","sample",1,1,11294.246400,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p1.00","sample",1,1,2068480.000000,NaN,"ns/op",1024,1,none,512
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements","sample",1,3778394,544.011328,2.053732,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.00","sample",1,1,167.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.50","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.90","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.99","sample",1,1,584.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.999","sample",1,1,3372.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p0.9999","sample",1,1,12864.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements:getIntoIndirectByteBufferGetElements·p1.00","sample",1,1,2232320.000000,NaN,"ns/op",1024,1,none,1024
"com.evolvedbinary.jnibench.jmhbench.GetJNIBenchmark.getIntoIndirectByteBufferGetElements","sample",1,3017669,677.613172,0.893638,"ns/op",1024,1,none,4096
